brand,model,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_year_only
6,362,1,2017,3,1198.0,41445.0,1,463000,9052.0,0.0,0,2017.0
2,345,1,2019,3,1199.0,22789.0,1,692000,13529.0,0.0,0,2019.0
9,387,0,2021,3,999.0,38777.0,1,815000,15513.0,0.0,1,2021.0
7,521,1,2013,3,1197.0,41105.0,1,412000,10858.0,0.0,0,2013.0
3,416,1,2019,3,1086.0,27402.0,2,423000,8265.0,0.0,0,2019.0
7,92,1,2016,3,998.0,82125.0,2,407000,7966.0,0.0,0,2016.0
7,611,1,2015,3,1197.0,54321.0,1,498000,9742.0,0.0,0,2015.0
3,417,1,2022,3,1086.0,19760.0,2,549000,10733.0,0.0,0,2022.0
7,63,0,2022,3,1462.0,12911.0,1,1319000,25106.0,0.0,1,2022.0
2,735,1,2020,3,1199.0,32806.0,2,736000,14380.0,0.0,0,2020.0
5,539,1,2020,3,1353.0,34499.0,2,1341000,25518.0,0.0,0,2020.0
6,654,1,2023,1,2184.0,21597.0,1,1596000,30378.0,0.0,1,2023.0
2,59,1,2016,3,1497.0,57922.0,2,591000,11562.0,0.0,1,2016.0
7,36,1,2022,3,796.0,9314.0,1,439000,8580.0,0.0,0,2022.0
3,807,0,2013,3,1197.0,79159.0,1,401000,10562.0,0.0,0,2013.0
7,94,0,2014,3,998.0,50222.0,1,385000,8564.0,0.0,0,2014.0
12,448,1,2023,3,1199.0,20220.0,1,1096000,20861.0,0.0,0,2023.0
12,669,1,2019,3,1199.0,31029.0,2,532000,10398.0,0.0,0,2019.0
3,276,1,2021,3,1197.0,29729.0,1,672000,13146.0,0.0,0,2021.0
3,306,1,2015,3,1197.0,16847.0,1,446000,8721.0,0.0,0,2015.0
1,210,0,2018,3,1497.0,46089.0,1,808000,15374.0,0.0,0,2018.0
3,158,1,2018,3,1591.0,73474.0,1,832000,15836.0,0.0,1,2018.0
1,211,1,2021,3,1197.0,19893.0,2,1127000,21458.0,0.0,1,2021.0
3,306,1,2019,3,1197.0,46693.0,2,509000,9957.0,0.0,0,2019.0
3,691,0,2019,3,998.0,64222.0,2,888000,16906.0,0.0,0,2019.0
5,91,1,2022,3,1353.0,12159.0,1,1350000,25696.0,0.0,1,2022.0
3,227,1,2018,3,1197.0,49401.0,2,650000,12708.0,0.0,0,2018.0
5,555,0,2021,1,1493.0,42363.0,1,1273000,24230.0,0.0,1,2021.0
12,9,1,2021,3,1199.0,13335.0,1,830000,15798.0,0.0,0,2021.0
7,71,1,2015,3,1197.0,34170.0,2,563000,11003.0,0.0,0,2015.0
7,741,1,2015,3,998.0,59940.0,2,374000,7312.0,0.0,0,2015.0
3,306,1,2014,3,1197.0,36717.0,1,424000,9438.0,0.0,0,2014.0
7,71,1,2017,3,1197.0,56433.0,1,573000,11194.0,0.0,0,2017.0
10,381,1,2020,3,999.0,29736.0,1,463000,9052.0,0.0,0,2020.0
3,684,0,2022,3,998.0,7060.0,1,1250000,23783.0,0.0,0,2022.0
7,65,0,2022,3,1197.0,29039.0,1,913000,17378.0,0.0,0,2022.0
3,17,0,2020,3,1197.0,6273.0,1,735000,14365.0,0.0,0,2020.0
1,267,1,2018,1,1498.0,61146.0,1,615000,12023.0,0.0,0,2018.0
10,383,0,2018,3,999.0,16242.0,1,419000,8192.0,0.0,0,2018.0
7,604,1,2014,1,1248.0,94078.0,1,539000,14198.0,0.0,0,2014.0
6,768,1,2018,1,2179.0,50013.0,2,1303000,24801.0,0.0,1,2018.0
5,584,1,2020,1,1493.0,47174.0,2,1064000,20252.0,0.0,0,2020.0
7,74,0,2021,3,1197.0,9867.0,1,817000,15551.0,0.0,0,2021.0
3,306,1,2018,3,1197.0,44614.0,1,551000,10765.0,0.0,0,2018.0
5,554,1,2021,3,1497.0,22145.0,1,1179000,22441.0,0.0,1,2021.0
3,806,1,2013,3,1197.0,97143.0,2,332000,8745.0,0.0,0,2013.0
5,540,0,2020,3,1353.0,29275.0,1,1405000,26743.0,0.0,0,2020.0
14,701,0,2019,1,1498.0,33647.0,2,1126000,21432.0,0.0,0,2019.0
3,234,0,2019,3,1197.0,45717.0,1,730000,14268.0,0.0,0,2019.0
3,688,1,2021,3,998.0,23592.0,1,1010000,19224.0,0.0,0,2021.0
8,313,0,2019,3,1451.0,28869.0,2,1388000,26419.0,0.0,1,2019.0
7,101,0,2015,3,998.0,47926.0,1,422000,8257.0,0.0,0,2015.0
2,44,0,2018,3,1498.0,31254.0,1,692000,13537.0,0.0,0,2018.0
3,308,0,2019,3,1197.0,86712.0,1,575000,11241.0,0.0,0,2019.0
12,423,0,2023,3,1197.0,14221.0,1,1311000,24957.0,0.0,1,2023.0
3,720,1,2020,3,1497.0,25709.0,1,1022000,19453.0,0.0,0,2020.0
1,214,0,2016,3,1499.0,37728.0,1,727000,14217.0,0.0,1,2016.0
7,101,0,2018,3,998.0,44678.0,2,482000,9419.0,0.0,0,2018.0
7,741,1,2017,3,998.0,65553.0,1,409000,7996.0,0.0,0,2017.0
3,688,1,2021,3,998.0,25926.0,1,1018000,19377.0,0.0,0,2021.0
7,333,0,2018,3,1197.0,34282.0,1,541000,10577.0,0.0,0,2018.0
3,159,1,2021,3,1497.0,20492.0,1,1092000,20785.0,0.0,1,2021.0
2,142,0,2017,3,1497.0,91302.0,1,827000,15741.0,0.0,0,2017.0
7,250,1,2012,1,1248.0,78546.0,1,609000,28668.0,0.0,0,2012.0
2,135,0,2013,3,1497.0,63790.0,1,496000,13074.0,0.0,0,2013.0
2,37,1,2015,3,1198.0,98010.0,2,351000,6857.0,0.0,0,2015.0
7,254,1,2017,3,1373.0,42088.0,1,850000,16179.0,0.0,1,2017.0
3,240,1,2013,3,814.0,17366.0,2,268000,7058.0,0.0,0,2013.0
12,672,0,2021,3,1199.0,8751.0,1,717000,14013.0,0.0,0,2021.0
7,68,1,2019,3,1197.0,53139.0,1,681000,13310.0,0.0,0,2019.0
6,658,0,2021,3,1997.0,23204.0,2,1489000,28342.0,0.0,0,2021.0
10,374,1,2018,3,799.0,18596.0,1,353000,6901.0,0.0,0,2018.0
7,253,0,2020,3,1462.0,27426.0,1,967000,18406.0,0.0,1,2020.0
13,281,0,2021,3,1197.0,16893.0,1,810000,15417.0,0.0,0,2021.0
10,383,0,2019,3,999.0,19573.0,1,434000,8476.0,0.0,0,2019.0
7,749,0,2021,3,1462.0,40099.0,1,1121000,21337.0,0.0,0,2021.0
3,158,1,2017,3,1591.0,50321.0,1,822000,15646.0,0.0,0,2017.0
2,130,1,2019,1,1498.0,24933.0,2,1098000,20899.0,0.0,0,2019.0
7,23,1,2013,3,796.0,63551.0,2,262000,6892.0,0.0,0,2013.0
7,602,1,2013,3,1197.0,44308.0,1,465000,12241.0,0.0,0,2013.0
0,511,1,2016,3,1197.0,36785.0,2,258000,5045.0,0.0,0,2016.0
7,741,1,2012,3,998.0,58972.0,1,311000,10318.0,0.0,0,2012.0
13,279,1,2021,3,1197.0,25206.0,1,793000,15497.0,0.0,0,2021.0
13,284,0,2023,3,1197.0,24320.0,1,988000,18806.0,0.0,0,2023.0
6,653,0,2021,3,1997.0,36469.0,2,1349000,25685.0,0.0,0,2021.0
12,465,0,2015,3,624.0,27764.0,2,240000,4695.0,0.0,0,2015.0
10,643,1,2020,3,999.0,25078.0,1,640000,12508.0,0.0,0,2020.0
3,177,1,2017,3,1591.0,42923.0,2,954000,18159.0,0.0,1,2017.0
3,802,1,2013,3,1197.0,20462.0,2,312000,8209.0,0.0,0,2013.0
3,415,1,2022,3,1086.0,33093.0,1,586000,11450.0,0.0,0,2022.0
12,445,1,2018,3,1198.0,59693.0,2,732000,14309.0,0.0,1,2018.0
10,383,0,2020,3,999.0,17254.0,1,483000,9441.0,0.0,0,2020.0
7,26,1,2018,3,998.0,64103.0,1,348000,6806.0,0.0,0,2018.0
7,617,1,2013,3,1197.0,76584.0,1,466000,12264.0,0.0,0,2013.0
12,456,0,2023,1,1497.0,25005.0,1,1376000,26193.0,0.0,0,2023.0
3,277,0,2020,3,1197.0,53700.0,1,652000,12738.0,0.0,0,2020.0
10,369,0,2018,3,999.0,33992.0,1,430000,8411.0,0.0,0,2018.0
3,689,1,2022,3,998.0,27660.0,1,990000,18844.0,0.0,0,2022.0
7,26,1,2015,3,998.0,22518.0,1,336000,6569.0,0.0,0,2015.0
3,270,1,2021,3,1197.0,44329.0,1,541000,10580.0,0.0,0,2021.0
2,131,0,2018,3,1497.0,75347.0,1,794000,15523.0,0.0,0,2018.0
5,86,0,2022,3,1353.0,21693.0,1,1631000,31045.0,0.0,1,2022.0
7,247,0,2021,3,1462.0,12766.0,1,1006000,19148.0,0.0,1,2021.0
3,226,1,2018,3,1197.0,72246.0,1,685000,13386.0,0.0,0,2018.0
3,306,1,2018,3,1197.0,72076.0,1,492000,9619.0,0.0,0,2018.0
8,313,0,2020,3,1451.0,23157.0,1,1571000,29903.0,0.0,0,2020.0
2,138,1,2022,3,1497.0,27983.0,1,1054000,20054.0,0.0,0,2022.0
3,177,1,2017,3,1591.0,54360.0,1,916000,17428.0,0.0,0,2017.0
5,542,1,2019,3,1197.0,92225.0,2,1131000,21520.0,0.0,1,2019.0
7,76,1,2020,3,1197.0,23902.0,1,727000,14205.0,0.0,0,2020.0
2,141,1,2023,3,1197.0,17985.0,1,1419000,27009.0,0.0,0,2023.0
10,369,0,2019,3,1197.0,24558.0,1,487000,9519.0,0.0,0,2019.0
7,611,1,2015,3,1197.0,33371.0,1,533000,10421.0,0.0,0,2015.0
3,810,1,2015,3,1197.0,9160.0,2,536000,10476.0,0.0,0,2015.0
12,631,1,2017,3,1199.0,59454.0,1,497000,9723.0,0.0,0,2017.0
12,672,0,2021,3,1199.0,30711.0,1,691000,13509.0,0.0,0,2021.0
10,645,1,2019,3,999.0,33950.0,1,676000,13218.0,0.0,0,2019.0
7,71,1,2020,3,1197.0,40140.0,2,688000,13451.0,0.0,0,2020.0
3,306,1,2013,3,1197.0,67397.0,1,395000,10402.0,0.0,0,2013.0
10,192,1,2017,3,1498.0,65693.0,2,662000,12935.0,0.0,0,2017.0
12,6,1,2021,3,1199.0,13039.0,1,788000,15406.0,0.0,0,2021.0
7,102,0,2017,3,1197.0,46508.0,1,475000,9287.0,0.0,0,2017.0
7,76,1,2017,3,1197.0,97769.0,1,621000,12137.0,0.0,1,2017.0
7,611,1,2013,3,1197.0,28540.0,2,431000,11338.0,0.0,0,2013.0
3,170,1,2020,3,1497.0,85112.0,1,1202000,22885.0,0.0,1,2020.0
3,301,1,2014,3,1197.0,32015.0,1,419000,9329.0,0.0,0,2014.0
3,301,1,2017,3,1197.0,27881.0,2,428000,8376.0,0.0,0,2017.0
3,691,0,2022,3,1197.0,31563.0,1,1128000,21470.0,0.0,0,2022.0
8,316,1,2020,3,1451.0,25226.0,1,1439000,27390.0,0.0,0,2020.0
2,345,1,2018,3,1199.0,24835.0,2,607000,11859.0,0.0,0,2018.0
2,345,1,2016,3,1199.0,38364.0,2,529000,10345.0,0.0,0,2016.0
9,395,0,2022,3,999.0,15680.0,1,938000,17854.0,0.0,0,2022.0
8,313,0,2019,3,1451.0,29265.0,1,1467000,27923.0,0.0,0,2019.0
7,741,1,2013,3,998.0,90273.0,1,320000,8434.0,0.0,0,2013.0
7,26,1,2022,3,998.0,15445.0,1,463000,9058.0,0.0,0,2022.0
8,313,0,2019,3,1451.0,63876.0,1,1395000,26553.0,0.0,1,2019.0
12,483,0,2022,3,1199.0,20082.0,1,818000,15569.0,0.0,0,2022.0
7,74,0,2021,3,1197.0,42378.0,1,801000,15246.0,0.0,0,2021.0
2,137,1,2017,3,1497.0,60748.0,2,752000,14702.0,0.0,0,2017.0
3,274,1,2020,3,1197.0,44412.0,1,592000,11583.0,0.0,0,2020.0
7,71,1,2016,3,1197.0,96098.0,1,549000,10735.0,0.0,0,2016.0
1,212,1,2016,1,1498.0,86925.0,2,632000,12365.0,0.0,0,2016.0
7,28,0,2018,3,998.0,30370.0,2,403000,7879.0,0.0,0,2018.0
10,193,0,2017,3,1498.0,27930.0,1,689000,13466.0,0.0,0,2017.0
7,94,0,2014,3,998.0,51839.0,2,381000,8481.0,0.0,0,2014.0
3,306,1,2014,3,1197.0,86355.0,1,393000,8742.0,0.0,0,2014.0
7,256,1,2023,3,1462.0,22505.0,1,1190000,22651.0,0.0,1,2023.0
5,549,1,2020,1,1493.0,58156.0,2,1044000,19872.0,0.0,1,2020.0
11,503,1,2013,3,1598.0,85375.0,1,380000,10014.0,0.0,0,2013.0
12,446,1,2018,3,1198.0,71477.0,1,816000,15530.0,0.0,1,2018.0
7,20,1,2014,3,796.0,32335.0,2,261000,5808.0,0.0,1,2014.0
7,76,1,2017,3,1197.0,43222.0,1,628000,12277.0,0.0,0,2017.0
6,772,0,2019,1,2179.0,68709.0,1,1573000,29941.0,0.0,1,2019.0
7,26,1,2017,3,998.0,67698.0,2,340000,6641.0,0.0,0,2017.0
1,208,1,2013,1,1498.0,72053.0,1,409000,13585.0,0.0,1,2013.0
5,556,0,2021,3,1497.0,44608.0,1,1441000,27435.0,0.0,0,2021.0
7,756,1,2021,3,1462.0,22493.0,1,990000,18844.0,0.0,0,2021.0
12,6,1,2021,3,1199.0,28837.0,1,767000,15002.0,0.0,0,2021.0
2,346,0,2019,3,1199.0,59917.0,1,684000,13366.0,0.0,0,2019.0
7,617,1,2014,3,1197.0,91854.0,1,479000,10660.0,0.0,0,2014.0
7,95,0,2017,3,998.0,74922.0,1,474000,9266.0,0.0,0,2017.0
7,68,1,2018,3,1197.0,55108.0,1,693000,13548.0,0.0,0,2018.0
6,789,1,2022,3,1997.0,7783.0,1,1400000,26648.0,0.0,1,2022.0
3,277,0,2019,3,1197.0,44304.0,1,629000,12302.0,0.0,0,2019.0
7,94,0,2014,3,998.0,36353.0,2,372000,8265.0,0.0,0,2014.0
6,788,1,2022,3,1997.0,16062.0,1,2005000,38163.0,0.0,1,2022.0
2,79,1,2013,3,1197.0,60903.0,1,338000,8901.0,0.0,0,2013.0
10,378,1,2020,3,799.0,22414.0,1,426000,8327.0,0.0,0,2020.0
1,217,1,2016,1,1498.0,88563.0,2,684000,13377.0,0.0,1,2016.0
7,26,1,2015,3,998.0,48733.0,1,336000,6571.0,0.0,0,2015.0
14,698,0,2014,3,1197.0,73196.0,1,543000,12075.0,0.0,0,2014.0
8,316,1,2020,3,1451.0,38996.0,1,1430000,27219.0,0.0,0,2020.0
3,234,0,2019,3,1197.0,36673.0,1,751000,14684.0,0.0,0,2019.0
6,768,1,2017,1,2179.0,64080.0,2,1169000,22251.0,0.0,1,2017.0
1,263,1,2018,3,1197.0,65952.0,1,549000,10730.0,0.0,0,2018.0
3,241,1,2015,3,814.0,46268.0,1,308000,6013.0,0.0,0,2015.0
5,554,1,2021,3,1497.0,21215.0,1,1186000,22574.0,0.0,1,2021.0
12,433,0,2023,3,1199.0,7630.0,1,969000,18437.0,0.0,0,2023.0
3,225,1,2017,3,1197.0,42284.0,2,649000,12684.0,0.0,0,2017.0
0,286,1,2017,3,1198.0,44741.0,1,319000,6237.0,0.0,0,2017.0
8,314,0,2021,3,1451.0,25091.0,1,1616000,30759.0,0.0,1,2021.0
3,298,0,2015,3,1197.0,72101.0,1,481000,9404.0,0.0,0,2015.0
7,26,1,2015,3,998.0,83697.0,2,301000,5891.0,0.0,0,2015.0
1,212,1,2017,1,1197.0,49262.0,2,716000,13998.0,0.0,0,2017.0
2,134,0,2015,3,1497.0,64747.0,1,630000,12308.0,0.0,0,2015.0
7,116,1,2022,3,1462.0,23745.0,1,1067000,20309.0,0.0,0,2022.0
1,210,0,2018,3,1497.0,60153.0,2,795000,15542.0,0.0,0,2018.0
7,602,1,2014,3,1197.0,73069.0,2,443000,9854.0,0.0,0,2014.0
3,714,1,2016,3,1591.0,54544.0,2,653000,12774.0,0.0,0,2016.0
7,26,1,2015,3,998.0,63080.0,1,319000,6233.0,0.0,0,2015.0
3,406,1,2022,3,1197.0,4960.0,1,878000,16708.0,0.0,0,2022.0
2,79,1,2014,3,1198.0,49345.0,2,373000,8297.0,0.0,0,2014.0
10,381,1,2020,3,999.0,20780.0,2,432000,8437.0,0.0,0,2020.0
2,736,1,2017,3,1199.0,57949.0,1,708000,13837.0,0.0,1,2017.0
6,658,0,2021,3,1997.0,31529.0,1,1374000,26153.0,0.0,1,2021.0
3,170,1,2020,3,1497.0,74138.0,2,1187000,22593.0,0.0,0,2020.0
2,39,1,2023,3,1199.0,14460.0,1,760000,14858.0,0.0,0,2023.0
7,76,1,2017,3,1197.0,48364.0,1,639000,12486.0,0.0,0,2017.0
3,705,1,2017,3,1591.0,61762.0,2,722000,14121.0,0.0,0,2017.0
10,381,1,2021,3,999.0,23400.0,1,473000,9248.0,0.0,0,2021.0
3,226,1,2017,3,1197.0,22405.0,2,660000,12898.0,0.0,0,2017.0
3,158,1,2018,3,1591.0,34410.0,2,811000,15437.0,0.0,0,2018.0
7,619,1,2021,3,1197.0,14698.0,2,795000,15542.0,0.0,0,2021.0
12,630,1,2017,3,1199.0,40095.0,1,498000,9736.0,0.0,0,2017.0
7,29,0,2019,3,998.0,24638.0,1,414000,8095.0,0.0,0,2019.0
3,420,0,2022,3,1086.0,13969.0,2,558000,10912.0,0.0,0,2022.0
3,803,1,2014,3,1086.0,50231.0,1,343000,7638.0,0.0,0,2014.0
3,811,1,2017,3,1197.0,16481.0,2,651000,12733.0,0.0,0,2017.0
3,307,1,2019,3,1197.0,26329.0,1,611000,11949.0,0.0,0,2019.0
3,410,1,2020,3,1197.0,26517.0,1,745000,14561.0,0.0,0,2020.0
5,558,1,2021,3,1497.0,44031.0,2,1253000,23850.0,0.0,0,2021.0
7,76,1,2016,3,1197.0,18951.0,1,604000,11807.0,0.0,0,2016.0
3,298,0,2016,3,1197.0,48004.0,1,543000,10621.0,0.0,0,2016.0
8,319,0,2021,3,1451.0,22580.0,1,1487000,28304.0,0.0,1,2021.0
7,603,1,2016,3,1197.0,85369.0,1,534000,10449.0,0.0,0,2016.0
3,300,1,2013,1,1120.0,101157.0,2,341000,11324.0,0.0,0,2013.0
2,132,1,2013,3,1497.0,76062.0,2,448000,11799.0,0.0,0,2013.0
12,436,1,2022,3,1199.0,21141.0,1,1037000,19738.0,0.0,0,2022.0
7,245,1,2013,3,1373.0,83166.0,2,558000,14701.0,0.0,1,2013.0
14,494,1,2013,3,1198.0,69208.0,1,451000,11877.0,0.0,0,2013.0
3,813,1,2013,3,1396.0,78896.0,1,391000,10291.0,0.0,0,2013.0
7,332,1,2022,3,1197.0,20059.0,2,647000,12649.0,0.0,0,2022.0
1,263,1,2020,3,1194.0,34396.0,1,634000,12402.0,0.0,0,2020.0
3,294,1,2014,3,1197.0,92801.0,2,379000,8430.0,0.0,0,2014.0
7,29,0,2016,3,998.0,20323.0,2,345000,6745.0,0.0,0,2016.0
3,791,1,2015,3,1197.0,70091.0,1,424000,8296.0,0.0,0,2015.0
7,95,0,2017,3,1197.0,49729.0,1,460000,8986.0,0.0,0,2017.0
3,238,1,2015,3,814.0,72183.0,1,281000,5491.0,0.0,1,2015.0
11,502,1,2016,3,1197.0,65970.0,2,571000,11163.0,0.0,0,2016.0
3,294,1,2015,3,1197.0,73474.0,2,438000,8572.0,0.0,0,2015.0
2,142,0,2022,3,1498.0,37952.0,1,1417000,26971.0,0.0,0,2022.0
11,504,0,2021,3,999.0,36124.0,2,1030000,19605.0,0.0,0,2021.0
7,741,1,2015,3,998.0,65310.0,2,357000,6979.0,0.0,0,2015.0
3,687,1,2021,3,998.0,19937.0,2,1127000,21451.0,0.0,0,2021.0
10,381,1,2020,3,999.0,14837.0,1,428000,8374.0,0.0,0,2020.0
7,609,1,2016,1,1248.0,72507.0,1,566000,11065.0,0.0,0,2016.0
10,367,1,2020,3,999.0,42325.0,2,404000,7896.0,0.0,0,2020.0
10,646,0,2020,3,999.0,17346.0,1,683000,13353.0,0.0,0,2020.0
2,132,1,2012,3,1497.0,92281.0,1,407000,13524.0,0.0,0,2012.0
9,390,0,2022,3,999.0,16880.0,1,893000,16997.0,0.0,0,2022.0
7,621,0,2021,3,1197.0,46325.0,1,841000,16008.0,0.0,0,2021.0
7,20,1,2014,3,796.0,76636.0,1,269000,5994.0,0.0,0,2014.0
10,646,0,2022,3,999.0,7542.0,1,757000,14799.0,0.0,0,2022.0
5,559,1,2020,1,1493.0,44705.0,1,1350000,25696.0,0.0,0,2020.0
7,536,1,2020,3,998.0,44412.0,1,423000,8270.0,0.0,0,2020.0
7,744,1,2017,3,998.0,73266.0,1,445000,8700.0,0.0,0,2017.0
3,294,1,2015,3,1197.0,47394.0,1,478000,9338.0,0.0,0,2015.0
12,486,1,2021,3,1199.0,22283.0,1,865000,16464.0,0.0,0,2021.0
3,241,1,2013,3,814.0,83065.0,1,257000,6762.0,0.0,0,2013.0
3,226,1,2018,3,1197.0,35676.0,2,717000,14017.0,0.0,0,2018.0
2,44,0,2019,3,1498.0,67534.0,1,705000,13791.0,0.0,0,2019.0
2,343,0,2017,3,1199.0,82006.0,2,576000,11261.0,0.0,0,2017.0
2,345,1,2022,3,1199.0,11651.0,1,885000,16845.0,0.0,0,2022.0
10,182,1,2014,1,1461.0,62481.0,1,620000,16331.0,0.0,1,2014.0
3,420,0,2019,3,1086.0,27398.0,1,527000,10302.0,0.0,0,2019.0
6,778,0,2021,1,2179.0,38700.0,1,1631000,31045.0,0.0,1,2021.0
1,265,1,2018,3,1194.0,60618.0,1,561000,10968.0,0.0,0,2018.0
11,502,1,2017,3,1598.0,24847.0,1,719000,14057.0,0.0,0,2017.0
6,363,1,2016,1,1198.0,55202.0,2,412000,8063.0,0.0,0,2016.0
2,45,1,2018,3,1199.0,95562.0,2,572000,11191.0,0.0,0,2018.0
11,502,1,2017,3,1598.0,24305.0,1,719000,14066.0,0.0,0,2017.0
7,20,1,2012,3,1197.0,33214.0,1,253000,8409.0,0.0,0,2012.0
7,611,1,2014,3,1197.0,75750.0,2,466000,10370.0,0.0,0,2014.0
12,11,0,2022,3,1199.0,16221.0,1,902000,17169.0,0.0,0,2022.0
7,336,0,2017,3,1197.0,51952.0,2,505000,9880.0,0.0,0,2017.0
10,381,1,2016,3,1197.0,46833.0,1,284000,5552.0,0.0,0,2016.0
3,686,1,2019,3,998.0,34996.0,1,925000,17607.0,0.0,1,2019.0
7,611,1,2012,3,1197.0,64557.0,1,389000,12920.0,0.0,0,2012.0
7,521,1,2013,3,1197.0,75497.0,2,354000,9322.0,0.0,0,2013.0
5,88,1,2022,3,1353.0,41209.0,1,1041000,19814.0,0.0,1,2022.0
5,585,0,2023,3,998.0,5703.0,1,1338000,25468.0,0.0,0,2023.0
10,380,1,2017,3,999.0,21138.0,2,341000,6666.0,0.0,0,2017.0
6,758,1,2022,3,1197.0,45399.0,1,897000,17074.0,0.0,1,2022.0
7,71,1,2016,3,1197.0,72633.0,1,563000,11013.0,0.0,0,2016.0
2,135,0,2012,3,1497.0,110307.0,1,372000,12356.0,0.0,0,2012.0
2,140,0,2017,3,1497.0,70058.0,2,803000,15284.0,0.0,0,2017.0
2,342,1,2019,3,1199.0,20269.0,1,611000,11945.0,0.0,0,2019.0
12,670,0,2017,3,1199.0,57920.0,1,461000,9013.0,0.0,0,2017.0
3,301,1,2013,3,1197.0,98732.0,2,339000,8929.0,0.0,0,2013.0
7,605,1,2016,3,1197.0,86301.0,2,534000,10440.0,0.0,0,2016.0
3,235,1,2019,3,1197.0,62484.0,2,653000,12759.0,0.0,0,2019.0
3,235,1,2019,3,1197.0,51792.0,2,669000,13079.0,0.0,0,2019.0
2,141,1,2020,3,1497.0,30951.0,1,1064000,20252.0,0.0,0,2020.0
9,388,1,2021,3,999.0,9840.0,1,722000,14110.0,0.0,1,2021.0
3,306,1,2016,3,1197.0,82571.0,3,356000,6960.0,0.0,0,2016.0
7,521,1,2014,3,1197.0,73631.0,2,355000,7897.0,0.0,0,2014.0
12,484,1,2022,3,1199.0,20447.0,2,744000,14545.0,0.0,0,2022.0
2,137,1,2012,3,1497.0,116782.0,2,379000,12598.0,0.0,0,2012.0
2,736,1,2020,3,1199.0,74928.0,1,764000,14936.0,0.0,0,2020.0
7,249,1,2022,3,1462.0,9884.0,1,1033000,19662.0,0.0,1,2022.0
7,205,0,2017,3,1197.0,105838.0,1,566000,12592.0,0.0,0,2017.0
10,369,0,2018,3,999.0,52734.0,1,350000,6843.0,0.0,0,2018.0
7,476,1,2022,3,1197.0,8524.0,1,641000,12538.0,0.0,0,2022.0
3,817,1,2014,1,1396.0,102555.0,1,416000,10955.0,0.0,0,2014.0
3,177,1,2016,3,1591.0,60817.0,1,859000,16355.0,0.0,0,2016.0
3,792,1,2014,3,1197.0,82065.0,1,370000,8230.0,0.0,0,2014.0
12,435,1,2022,1,1497.0,31035.0,1,1100000,20932.0,0.0,0,2022.0
13,284,0,2023,3,1197.0,7757.0,1,969000,18438.0,0.0,0,2023.0
2,45,1,2014,3,1198.0,109589.0,2,381000,8467.0,0.0,0,2014.0
3,177,1,2017,3,1591.0,68811.0,2,905000,17226.0,0.0,0,2017.0
3,710,1,2014,1,1582.0,89332.0,2,505000,13290.0,0.0,0,2014.0
3,306,1,2015,3,1197.0,26534.0,1,434000,8485.0,0.0,0,2015.0
7,92,1,2015,3,998.0,39773.0,1,400000,7816.0,0.0,0,2015.0
8,315,1,2019,1,1956.0,49559.0,1,1447000,27542.0,0.0,1,2019.0
3,705,1,2018,3,1591.0,15912.0,1,877000,16693.0,0.0,0,2018.0
1,219,1,2018,1,1498.0,47693.0,2,749000,14643.0,0.0,1,2018.0
10,196,1,2020,3,1498.0,41619.0,2,791000,15461.0,0.0,1,2020.0
2,347,1,2012,3,1198.0,35444.0,1,346000,11492.0,0.0,0,2012.0
5,562,1,2021,1,1493.0,39132.0,1,1464000,27866.0,0.0,1,2021.0
2,78,1,2013,3,1198.0,55685.0,1,305000,8044.0,0.0,0,2013.0
3,297,1,2017,3,1197.0,31072.0,1,550000,10751.0,0.0,0,2017.0
6,761,1,2021,3,1197.0,9715.0,1,1046000,19917.0,0.0,0,2021.0
3,229,1,2016,1,1396.0,79701.0,2,662000,12932.0,0.0,0,2016.0
2,345,1,2017,3,1199.0,34743.0,1,589000,11515.0,0.0,0,2017.0
3,710,1,2012,1,1582.0,123296.0,2,401000,18888.0,0.0,0,2012.0
12,461,0,2022,3,1199.0,31940.0,1,1006000,19148.0,0.0,0,2022.0
3,816,1,2014,3,1197.0,40194.0,2,436000,9707.0,0.0,0,2014.0
3,2,0,2022,3,1999.0,11009.0,1,1889000,35948.0,0.0,0,2022.0
7,106,0,2020,3,1462.0,70110.0,1,823000,15665.0,0.0,0,2020.0
5,561,0,2022,3,1497.0,39295.0,1,1483000,28218.0,0.0,0,2022.0
7,743,0,2015,3,998.0,38523.0,1,374000,7312.0,0.0,1,2015.0
3,15,1,2020,3,1197.0,41269.0,1,666000,13019.0,0.0,0,2020.0
7,250,1,2015,1,1248.0,57858.0,1,787000,17498.0,0.0,1,2015.0
8,311,1,2020,1,1197.0,12098.0,1,1699000,32339.0,0.0,0,2020.0
7,128,0,2017,3,1373.0,73371.0,1,626000,12238.0,0.0,0,2017.0
7,611,1,2016,3,1197.0,70756.0,1,555000,10854.0,0.0,0,2016.0
6,774,1,2015,1,2179.0,86773.0,2,761000,16936.0,0.0,1,2015.0
7,74,0,2016,3,1197.0,91417.0,2,552000,10801.0,0.0,0,2016.0
10,181,0,2016,1,1461.0,41022.0,1,761000,14878.0,0.0,1,2016.0
7,750,1,2021,3,1462.0,30449.0,1,1038000,19757.0,0.0,1,2021.0
7,756,1,2022,3,1462.0,59304.0,1,1037000,19738.0,0.0,0,2022.0
